IdAluno;Resultado;1>;14>;14>14>;14>14>31>;14>2>;14>2>14>;14>2>2>;14>2>2>31>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>30>30>30>30>30>;14>31>30>31>;14>31>31>;14>31>41>;14>31>48>;14>32>;14>32>31>;14>32>31>30>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>49>;14>49>49>;14>7>;14>7>5>;14>7>5>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;17>30>31>;2>;2>14>;2>14>2>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>2>31>30>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>41>;2>41>41>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>2>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>30>30>30>30>30>;30>30>31>;30>30>48>;30>31>;30>31>30>;30>31>30>30>;30>32>;30>41>;30>48>;31>;31>14>;31>14>41>;31>2>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>41>41>;31>48>;31>48>30>;32>;32>31>;32>31>30>;38>;41>;41>14>;41>2>;41>31>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>7>;42>;46>;48>;48>14>;48>29>;48>30>;48>48>;48>48>48>;49>;49>48>;49>49>;49>49>48>;49>49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>31>;7>5>;7>5>5>;7>6>;8>
31294-4130;SUCESSO;0;57;1;0;7;0;2;0;0;0;0;4;0;16;0;12;0;9;4;4;3;0;1;0;0;0;0;0;16;0;4;5;3;4;2;2;0;0;5;5;1;4;4;1;1;0;13;1;1;0;0;4;0;0;0;0;0;0;4;0;3;5;0;0;34;8;0;0;0;3;0;0;1;20;4;1;11;2;8;7;6;6;6;2;0;3;2;1;0;2;1;43;1;0;2;26;3;17;8;8;7;6;6;0;0;2;1;3;2;3;0;1;0;1;1;0;0;40;3;6;9;6;14;3;2;4;1;0;1;0;0;8;0;2;0;3;1;4;3;2;1;1;1;1;26;7;2;4;0;0;1;1;2;1
31299-4605;insucesso;0;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;1;1;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;12;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8;0;2;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;4;0;0;3;3;0;0
31300-4130;insucesso;1;13;0;0;2;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;6;1;0;0;1;1;1;0;0;1;1;1;2;0;0;0;0;0;8;0;0;0;0;0;0;0;2;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;10;1;0;1;7;0;2;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;9;0;3;1;1;3;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;0;0;0;0;0
31300-5469;SUCESSO;1;7;0;0;1;0;1;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;8;0;5;1;0;2;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
31321-4605;insucesso;0;16;0;0;3;0;1;0;1;0;0;0;0;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1;1;0;0;0;7;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17;0;0;1;7;0;1;1;0;0;0;0;0;0;0;0;3;1;1;0;1;0;3;2;0;0;11;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;27;9;4;4;0;0;0;0;1;0
31344-4605;SUCESSO;1;33;0;0;3;1;0;0;0;0;0;0;0;18;0;8;0;6;3;3;2;1;4;1;0;0;0;0;5;1;1;1;1;0;0;5;1;0;1;1;0;6;6;2;4;0;15;2;1;0;1;4;1;0;0;3;2;1;0;0;1;0;0;0;26;6;0;4;3;1;1;1;1;21;4;1;12;2;9;7;5;3;3;1;1;3;1;1;0;3;2;29;1;0;3;19;0;15;9;7;5;5;3;1;0;1;1;8;4;1;1;0;0;0;0;0;0;8;1;3;1;1;5;2;0;3;2;0;0;0;1;5;1;1;0;0;0;1;0;0;0;0;4;3;7;2;1;9;1;4;2;2;0;0
31347-4605;insucesso;1;28;0;0;6;3;0;0;0;0;0;0;0;6;1;3;1;0;0;0;0;0;0;0;0;0;0;0;6;1;0;2;0;0;0;2;0;0;1;1;1;0;0;0;0;0;12;5;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;10;1;0;0;8;4;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;10;0;1;1;1;2;0;0;0;0;0;0;0;1;4;0;0;0;1;0;3;2;1;0;0;0;0;7;1;0;3;0;0;0;0;2;1
31347-5469;SUCESSO;2;35;3;0;8;1;2;0;1;1;1;0;0;7;0;5;1;2;1;0;0;1;2;0;0;0;0;0;5;0;1;2;1;3;2;1;0;0;3;3;2;0;0;0;0;0;12;5;2;1;1;3;0;0;0;2;2;0;1;0;0;0;0;0;12;5;0;2;2;1;0;0;0;3;2;0;1;1;0;0;0;0;0;0;0;5;3;0;0;0;1;17;2;0;0;12;3;3;1;0;0;0;0;5;3;0;1;2;0;0;0;0;0;3;3;2;1;10;0;1;1;0;2;0;0;1;1;0;0;0;2;3;1;0;0;0;0;3;1;2;0;1;0;0;5;1;1;3;1;0;0;0;0;0
31361-4604;SUCESSO;1;30;0;0;6;0;0;0;1;0;1;0;0;5;0;3;0;1;1;0;0;0;1;0;0;0;0;0;12;1;1;4;1;0;0;3;0;0;1;1;0;0;0;0;0;0;9;3;1;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;10;2;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;14;3;2;1;7;1;3;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;0;0;0;2;22;1;1;3;0;5;0;0;1;1;0;0;0;1;7;1;0;2;4;1;0;0;0;0;0;0;0;12;1;0;4;0;2;0;0;2;0
31364-4605;SUCESSO;0;32;1;0;5;1;0;0;0;0;0;0;0;13;4;9;0;0;0;0;0;3;0;0;0;0;0;0;10;1;0;0;0;6;0;3;0;0;1;1;1;4;4;1;0;2;10;2;2;1;0;1;0;0;0;0;0;0;0;0;5;0;0;0;24;2;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;10;8;1;0;2;6;28;8;2;0;19;1;1;0;0;0;0;0;5;5;1;5;1;1;1;1;1;0;1;1;1;0;19;1;4;1;1;2;0;0;1;0;0;1;0;0;18;2;5;2;3;2;7;7;1;1;0;0;0;10;1;0;4;0;0;0;0;1;0
31366-4604;SUCESSO;1;20;0;0;2;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;8;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0
31368-4130;SUCESSO;0;24;0;0;2;0;0;0;0;0;0;0;0;5;0;4;2;1;0;0;0;1;0;0;0;0;0;0;8;0;0;2;1;1;0;2;0;0;1;1;1;0;0;0;0;0;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;8;5;2;3;2;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;9;1;1;0;8;4;3;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;14;2;1;1;0;5;0;0;3;2;0;1;0;0;4;0;0;1;0;0;3;2;0;0;0;0;0;7;1;1;3;0;0;0;0;2;0
31374-5469;SUCESSO;0;40;0;0;5;2;0;0;0;0;0;0;0;9;2;5;0;0;0;0;0;3;0;0;0;0;0;0;10;1;1;1;0;1;1;1;1;0;1;1;0;9;9;3;2;1;6;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;6;2;1;0;0;4;4;0;3;1;0;0;0;0;0;0;0;0;1;0;10;5;0;0;0;1;23;8;3;0;12;1;0;0;0;0;0;0;7;3;0;1;0;0;0;0;0;0;0;0;0;1;21;1;1;2;1;2;0;0;1;0;0;0;0;0;2;1;0;1;0;0;3;2;2;2;1;3;1;1;0;0;4;1;0;2;1;0;0
31385-4130;insucesso;0;21;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;1;0;0;2;1;1;0;0;0;8;0;0;0;0;0;0;0;1;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;10;1;0;0;5;0;4;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;8;0;1;2;1;1;0;1;1;0;0;0;0;0;5;1;1;1;3;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;1;0
31405-7118;insucesso;0;19;0;0;3;1;0;0;0;0;2;0;0;7;1;5;0;2;0;0;0;0;0;2;0;0;0;0;6;0;1;2;1;0;0;0;0;0;1;1;1;2;2;1;0;0;6;3;0;0;1;0;0;0;0;0;0;0;4;1;1;0;0;0;13;5;2;1;0;1;1;1;0;3;1;0;0;0;0;0;0;0;0;1;0;2;1;0;0;2;3;12;1;1;0;10;2;3;0;0;0;0;0;1;0;1;3;1;1;2;0;0;0;0;0;0;0;15;1;2;2;1;6;1;0;2;0;0;0;0;0;4;2;1;0;1;0;0;0;0;0;0;2;2;0;0;0;2;0;0;2;2;0;0
31408-4605;SUCESSO;0;14;0;0;2;2;0;0;0;0;0;0;0;7;1;4;0;0;0;0;0;2;0;0;0;0;0;0;4;1;1;0;0;0;0;2;0;0;1;1;1;3;3;2;0;0;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;7;5;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;8;2;1;0;4;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;1;0;3;0;0;2;1;0;2;0;0;3;1;0;0;2;2;1;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;1
31413-4605;SUCESSO;0;9;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;5;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
31419-4605;insucesso;0;7;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;2;0;0;0;0;1;0
31420-5468;SUCESSO;1;40;1;1;6;0;1;0;1;1;1;0;0;11;0;10;1;4;2;1;1;0;0;1;0;0;0;0;6;1;0;2;1;4;3;2;0;0;1;1;1;10;10;0;2;0;15;1;0;1;0;1;1;0;0;4;4;2;2;0;0;0;0;0;47;1;0;0;0;0;1;1;2;16;0;0;7;0;5;4;2;2;0;0;0;0;0;0;0;2;0;28;0;0;0;24;1;10;5;3;2;1;1;0;0;2;0;0;0;3;0;0;0;0;0;0;1;18;0;6;5;4;8;3;1;5;1;0;0;0;1;3;0;0;0;1;1;5;2;4;2;4;3;1;17;6;4;5;0;0;0;0;2;0
31425-4604;SUCESSO;1;23;0;0;3;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;8;1;1;0;0;1;1;0;0;2;2;2;1;0;0;0;0;0;5;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;12;2;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;13;1;1;0;0;4;0;0;1;1;0;0;0;1;4;1;0;2;0;0;0;0;0;0;0;0;0;8;1;0;3;0;0;0;0;1;1
31430-4130;insucesso;0;16;0;0;2;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;6;2;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;1;4;3;0;1;0;1;0;0;0;3;3;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;6;0;0;0;4;0;3;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;8;0;0;1;1;2;0;1;0;0;0;0;1;0;2;0;0;0;1;0;1;1;0;0;0;0;0;12;3;0;1;0;0;0;0;1;3
31430-5468;SUCESSO;1;23;1;0;6;1;0;0;0;0;2;1;1;12;1;9;1;5;2;1;1;0;1;1;0;0;0;0;4;0;0;1;0;0;0;0;0;0;4;4;2;6;6;3;0;2;11;2;0;2;0;1;0;0;0;1;0;0;2;0;0;2;0;2;20;6;2;1;0;3;1;1;1;7;1;0;3;1;1;1;1;1;0;0;0;2;2;1;0;0;0;17;3;0;1;15;2;7;3;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;1;1;0;10;0;1;1;0;3;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;1;0;0;0;0;1;2
31438-4130;SUCESSO;0;22;9;0;3;0;1;0;0;0;1;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;4;2;0;0;1;1;0;1;1;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;7;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;21;1;0;2;0;7;0;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2;0;0;1;0;0;0
31471-5468;SUCESSO;1;43;2;0;7;3;0;0;0;0;0;1;0;8;0;7;3;2;1;0;0;0;0;0;0;0;0;0;14;2;1;2;0;0;0;0;0;0;1;1;1;6;6;4;1;0;13;4;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;0;19;7;1;4;3;3;0;0;0;5;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;16;1;1;0;11;4;3;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;22;0;4;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;2;1;0;0;0;0;1;3
31473-4605;insucesso;0;18;0;0;5;0;0;0;1;0;1;0;0;3;0;1;0;1;1;1;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;8;2;1;0;1;0;0;0;0;2;0;0;1;1;0;0;0;0;2;1;0;0;0;1;0;0;0;2;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;9;1;0;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;1;0;0;0;0;0;0
31475-4604;SUCESSO;0;49;1;0;2;0;0;0;1;0;0;2;1;9;0;6;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;4;2;0;0;1;1;1;1;1;1;0;0;9;1;0;0;0;2;0;0;0;2;0;0;0;0;2;3;0;1;13;2;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;1;8;1;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;4;1;1;0;0;1;0;0;0;0;0;0;0;0;8;1;2;1;5;1;11;6;9;4;5;0;0;0;0;0;2;0;2;0;0;0;0
31478-5469;insucesso;0;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;6;0;0;0;0;0;0;0;2;4;0;0;4;0;4;3;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3;0;2;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;0;1;0;6;0;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;3;0;0;3;3;0;0
31479-4605;insucesso;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31481-4604;SUCESSO;0;30;1;0;5;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1;0;0;0;1;0;0;1;1;1;1;1;0;0;1;8;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;0;0;0;0;0;3;0;0;3;0;2;2;2;1;0;2;0;3;2;1;0;0;0;17;3;1;0;8;0;3;3;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;1;0;0;3;0;0;1;0;0;1;0;0;4;0;0;0;3;2;0;0;0;0;0;1;1;8;3;1;4;0;0;1;1;1;1
31499-4605;insucesso;0;36;1;0;4;0;0;0;0;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;1;0;0;0;6;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;14;0;0;0;0;2;1;0;1;1;0;0;0;0;0;1;0;0;10;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;17;0;0;1;7;0;1;1;0;0;0;0;1;1;0;0;3;0;3;0;1;0;0;0;0;0;28;0;2;1;1;2;0;0;1;1;0;0;0;0;5;0;0;0;1;0;2;0;1;0;0;6;4;2;0;0;6;0;0;4;3;1;0
31499-5388;SUCESSO;0;25;3;2;1;0;1;0;0;0;0;0;0;7;0;4;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;2;2;0;1;1;0;5;4;0;2;0;8;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;2;18;0;0;0;0;0;0;0;0;7;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;8;0;2;1;1;1;1;0;0;0;0;0;3;2;0;0;0;0;1;0;0;1;7;0;0;0;0;5;0;0;2;0;0;0;0;1;1;0;0;0;0;0;2;0;1;0;1;3;3;0;0;0;3;0;0;3;3;0;0
31505-5468;insucesso;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;1;1;0;0;3;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
31513-4605;SUCESSO;0;23;0;0;6;0;2;0;2;2;0;0;0;7;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;2;2;0;3;3;1;0;0;12;0;0;0;0;3;1;0;0;6;5;2;2;0;0;0;0;0;15;3;0;0;0;1;0;0;3;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;17;0;0;0;12;1;2;1;0;0;0;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;8;0;1;2;0;4;1;2;2;2;0;0;0;0;1;0;0;0;0;0;2;0;2;0;1;2;1;0;0;0;1;0;0;0;0;0;0
31519-4605;SUCESSO;1;44;0;0;7;0;0;0;1;1;1;1;1;11;0;5;0;1;0;0;0;0;1;1;0;0;0;0;8;0;0;2;0;0;0;2;0;0;1;1;0;0;0;0;0;0;29;2;1;0;0;5;0;0;0;2;2;1;4;0;0;1;0;1;23;1;0;1;0;0;0;0;1;6;1;1;2;1;0;0;0;0;0;0;0;1;1;0;0;1;0;25;4;3;1;12;0;3;2;0;0;0;0;0;0;1;0;2;1;2;0;0;0;0;0;0;0;27;0;0;1;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;1;0
31535-4605;insucesso;1;31;1;0;5;1;0;0;0;0;0;0;0;6;3;3;1;0;0;0;0;0;0;0;0;0;0;0;7;0;1;1;0;0;0;2;0;0;1;1;0;0;0;0;0;0;10;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;17;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;3;1;0;0;0;2;0
31535-5468;SUCESSO;0;26;1;0;3;2;0;0;0;0;0;0;0;5;2;3;1;0;0;0;0;1;0;0;0;0;0;0;5;1;0;2;1;0;0;2;0;0;1;1;0;0;0;0;0;0;5;3;2;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;6;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;9;3;0;0;5;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;12;1;1;1;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0
31543-5468;insucesso;0;6;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;6;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;1;0;2;1;0;0;0;1;6;1;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;0;3;0;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31543-7274;insucesso;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31545-5388;insucesso;0;18;0;0;5;1;0;0;2;1;0;0;0;5;0;3;1;2;1;1;0;0;0;0;0;0;0;0;4;1;0;1;1;0;0;1;0;0;1;1;1;2;2;0;0;0;10;2;0;0;1;2;1;0;1;3;1;0;2;1;0;1;0;1;10;3;0;1;0;1;0;0;0;4;1;0;3;0;3;1;1;0;0;0;0;2;1;0;0;0;0;16;1;0;2;9;2;4;3;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;3;1;0;4;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;2;3;0;0;0;0;2;0
31553-4130;SUCESSO;0;30;1;0;5;1;1;0;3;1;0;1;0;5;0;4;0;2;1;0;0;0;0;0;0;3;0;0;11;0;1;1;0;1;1;0;0;0;1;1;0;7;7;1;0;2;9;1;0;0;0;2;0;0;0;3;1;0;0;0;0;3;0;1;41;6;1;0;0;0;1;1;2;14;2;1;7;2;2;0;0;0;0;2;1;6;4;1;0;1;1;33;2;1;0;24;1;11;7;2;0;0;0;1;1;1;0;1;1;2;0;0;0;4;4;4;0;24;0;0;2;2;3;0;1;0;0;0;2;0;0;4;2;0;0;0;0;2;1;2;1;0;4;3;0;0;0;3;0;0;3;3;0;0
